Transaction_ID,Date,Customer_ID,Customer_Age,Customer_Gender,Loyalty_Status,Category,Product_Name,Unit_Cost,Unit_Price,Quantity_Sold,Revenue,Total_Cost,Profit,Stock_Remaining,Satisfaction_Score
TXN-12659,2025-01-15,CUST-0529,38,Female,Regular,Home & Garden,Lamp,30.34,59.03,5,295.15,151.7,143.45,749,5.5
TXN-12081,2025-01-15,CUST-0048,33,Female,Regular,Home & Garden,Frying Pan,11.59,15.48,2,30.96,23.18,7.78,1697,6.6
TXN-12199,2025-01-15,CUST-0132,37,Male,Silver,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1570,5.2
TXN-11883,2025-01-15,CUST-0052,31,Female,Regular,Electronics,Smartwatch,34.96,50.62,2,101.24,69.92,31.32,865,4.9
TXN-12240,2025-01-15,CUST-0889,27,Female,Regular,Groceries,Cereal,40.44,66.69,1,66.69,40.44,26.25,611,5.7
TXN-14361,2025-01-15,CUST-0132,36,Male,Regular,Home & Garden,Towel,36.45,51.3,1,51.3,36.45,14.85,661,6.8
TXN-14092,2025-01-15,CUST-0474,36,Female,Silver,Clothing,Hat,3.72,6.93,10,69.3,37.2,32.1,550,9.4
TXN-11189,2025-01-15,CUST-0416,30,Female,Regular,Groceries,Rice,16.47,23.64,1,23.64,16.47,7.17,390,7.5
TXN-13279,2025-01-15,CUST-0196,38,Male,Regular,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1508,4.2
TXN-14565,2025-01-15,CUST-0416,32,Male,Regular,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1364,8.1
TXN-13712,2025-01-15,CUST-0874,51,Male,Silver,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1603,4.6
TXN-13346,2025-01-15,CUST-0585,31,Male,Silver,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1495,6.0
TXN-14795,2025-01-15,CUST-0934,51,Female,Regular,Groceries,Chicken,14.09,25.57,10,255.7,140.9,114.8,1616,5.7
TXN-10897,2025-01-15,CUST-0457,45,Female,Regular,Groceries,Rice,16.47,23.64,10,236.4,164.7,71.7,430,6.6
TXN-14439,2025-01-15,CUST-0021,31,Male,Regular,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1036,4.5
TXN-13454,2025-01-16,CUST-0616,21,Female,Silver,Clothing,Sneakers,20.09,39.7,3,119.1,60.27,58.83,549,6.6
TXN-13333,2025-01-16,CUST-0780,35,Male,Silver,Groceries,Eggs,28.33,56.24,4,224.96,113.32,111.64,1452,6.6
TXN-11902,2025-01-16,CUST-0257,36,Male,Gold,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1172,5.8
TXN-13519,2025-01-16,CUST-0321,41,Male,Regular,Clothing,Jeans,45.05,74.05,2,148.1,90.1,58.0,1456,5.4
TXN-14166,2025-01-16,CUST-0773,31,Male,Regular,Electronics,Mouse,41.17,78.14,2,156.28,82.34,73.94,1022,4.1
TXN-10719,2025-01-16,CUST-0091,50,Female,Regular,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1255,6.7
TXN-14513,2025-01-16,CUST-0225,41,Female,Regular,Electronics,Smartwatch,34.96,50.62,5,253.1,174.8,78.3,667,8.0
TXN-10245,2025-01-16,CUST-0140,39,Female,Silver,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,987,5.5
TXN-14446,2025-01-16,CUST-0016,18,Female,Silver,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,840,7.5
TXN-10953,2025-01-16,CUST-0912,51,Female,Silver,Groceries,Cereal,40.44,66.69,1,66.69,40.44,26.25,694,6.8
TXN-12562,2025-01-16,CUST-0862,18,Female,Gold,Home & Garden,Plant Pot,34.48,43.76,3,131.28,103.44,27.84,1624,9.4
TXN-12933,2025-01-16,CUST-0558,27,Other,Regular,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,795,6.7
TXN-10161,2025-01-16,CUST-0988,53,Female,Regular,Beauty & Health,Toothpaste,36.38,71.18,4,284.72,145.52,139.2,833,5.0
TXN-10151,2025-01-17,CUST-0055,23,Female,Gold,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1424,7.5
TXN-11257,2025-01-17,CUST-0557,42,Female,Regular,Clothing,Sneakers,20.09,39.7,3,119.1,60.27,58.83,671,5.0
TXN-11394,2025-01-17,CUST-0460,24,Female,Regular,Beauty & Health,Face Wash,9.13,14.22,5,71.1,45.65,25.45,1320,7.1
TXN-10308,2025-01-17,CUST-0121,32,Female,Regular,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1727,8.2
TXN-13455,2025-01-17,CUST-0158,36,Male,Silver,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1736,5.7
TXN-11560,2025-01-17,CUST-0970,36,Female,Silver,Clothing,Jacket,3.47,6.87,5,34.35,17.35,17.0,1436,8.6
TXN-12704,2025-01-17,CUST-0593,41,Female,Silver,Clothing,Jacket,3.47,6.87,4,27.48,13.88,13.6,1306,7.5
TXN-14142,2025-01-17,CUST-0819,50,Male,Silver,Groceries,Apples,18.31,24.59,4,98.36,73.24,25.12,1420,7.2
TXN-14799,2025-01-17,CUST-0585,22,Male,Regular,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,968,6.2
TXN-11121,2025-01-18,CUST-0125,40,Other,Silver,Clothing,Jacket,3.47,6.87,3,20.61,10.41,10.2,1463,4.0
TXN-12117,2025-01-18,CUST-0269,47,Male,Silver,Groceries,Eggs,28.33,56.24,2,112.48,56.66,55.82,1556,3.6
TXN-10846,2025-01-18,CUST-0001,22,Female,Regular,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,1064,6.1
TXN-13738,2025-01-18,CUST-0519,24,Female,Silver,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1052,4.9
TXN-13323,2025-01-18,CUST-0929,26,Female,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1084,7.8
TXN-10691,2025-01-18,CUST-0192,32,Female,Regular,Groceries,Apples,18.31,24.59,2,49.18,36.62,12.56,1705,4.4
TXN-14030,2025-01-18,CUST-0070,41,Male,Silver,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,873,5.8
TXN-11825,2025-01-18,CUST-0740,35,Male,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1180,5.2
TXN-14058,2025-01-18,CUST-0385,42,Female,Regular,Groceries,Cereal,40.44,66.69,1,66.69,40.44,26.25,450,4.0
TXN-10163,2025-01-18,CUST-0245,36,Male,Silver,Beauty & Health,Face Wash,9.13,14.22,2,28.44,18.26,10.18,1422,7.4
TXN-10926,2025-01-18,CUST-0573,47,Male,Silver,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,716,4.2
TXN-10717,2025-01-18,CUST-0610,31,Male,Silver,Groceries,Chicken,14.09,25.57,3,76.71,42.27,34.44,1877,5.7
TXN-10843,2025-01-18,CUST-0380,45,Male,Silver,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1249,3.4
TXN-10241,2025-01-18,CUST-0618,30,Male,Regular,Groceries,Chicken,14.09,25.57,2,51.14,28.18,22.96,1913,6.6
TXN-13039,2025-01-18,CUST-0399,51,Male,Regular,Home & Garden,Plant Pot,34.48,43.76,5,218.8,172.4,46.4,1586,7.2
TXN-13601,2025-01-18,CUST-0976,29,Male,Silver,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1081,6.0
TXN-13254,2025-01-19,CUST-0062,32,Male,Regular,Clothing,Jacket,3.47,6.87,4,27.48,13.88,13.6,1256,8.2
TXN-14000,2025-01-19,CUST-0174,43,Female,Gold,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1438,8.4
TXN-10937,2025-01-19,CUST-0010,27,Male,Silver,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,712,4.7
TXN-13422,2025-01-19,CUST-0558,28,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,801,5.2
TXN-10998,2025-01-19,CUST-0750,58,Male,Silver,Electronics,Keyboard,107.66,156.53,2,313.06,215.32,97.74,809,7.6
TXN-11558,2025-01-19,CUST-0371,40,Male,Silver,Groceries,Bread,45.02,60.28,1,60.28,45.02,15.26,908,5.4
TXN-14583,2025-01-19,CUST-0910,24,Male,Silver,Clothing,Hat,3.72,6.93,2,13.86,7.44,6.42,515,7.2
TXN-10284,2025-01-19,CUST-0376,22,Female,Regular,Electronics,Smartwatch,34.96,50.62,2,101.24,69.92,31.32,993,5.0
TXN-11539,2025-01-19,CUST-0961,32,Female,Regular,Beauty & Health,Shampoo,25.11,45.77,3,137.31,75.33,61.98,967,7.7
TXN-14579,2025-01-20,CUST-0548,63,Female,Regular,Home & Garden,Plant Pot,34.48,43.76,5,218.8,172.4,46.4,1446,7.9
TXN-14278,2025-01-20,CUST-0202,48,Male,Regular,Home & Garden,Lamp,30.34,59.03,2,118.06,60.68,57.38,629,5.3
TXN-14165,2025-01-20,CUST-0598,34,Female,Regular,Clothing,Jacket,3.47,6.87,2,13.74,6.94,6.8,1188,4.3
TXN-14412,2025-01-20,CUST-0942,28,Female,Regular,Clothing,Hat,3.72,6.93,10,69.3,37.2,32.1,526,7.7
TXN-12517,2025-01-20,CUST-0279,50,Male,Silver,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,1032,6.6
TXN-11389,2025-01-20,CUST-0729,41,Male,Silver,Electronics,Keyboard,107.66,156.53,2,313.06,215.32,97.74,777,6.0
TXN-11826,2025-01-20,CUST-0481,28,Male,Silver,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1176,3.8
TXN-13760,2025-01-20,CUST-0935,47,Female,Silver,Home & Garden,Frying Pan,11.59,15.48,4,61.92,46.36,15.56,1599,6.9
TXN-14531,2025-01-20,CUST-0982,29,Male,Regular,Groceries,Cereal,40.44,66.69,1,66.69,40.44,26.25,422,7.9
TXN-12765,2025-01-20,CUST-0516,39,Female,Gold,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1504,5.0
TXN-10307,2025-01-20,CUST-0441,38,Female,Gold,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,853,5.1
TXN-12679,2025-01-20,CUST-0800,22,Male,Regular,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,837,5.3
TXN-12169,2025-01-20,CUST-0708,29,Female,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1163,6.6
TXN-12707,2025-01-21,CUST-0613,46,Male,Silver,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1770,4.9
TXN-11820,2025-01-21,CUST-0222,52,Male,Regular,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,775,6.7
TXN-13328,2025-01-21,CUST-0965,48,Male,Regular,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,462,4.2
TXN-10866,2025-01-21,CUST-0548,44,Male,Regular,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1630,4.5
TXN-11508,2025-01-21,CUST-0950,29,Female,Regular,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,1111,6.0
TXN-12282,2025-01-21,CUST-0680,25,Female,Silver,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1673,6.7
TXN-11474,2025-01-21,CUST-0060,20,Female,Regular,Beauty & Health,Soap,11.95,23.02,10,230.2,119.5,110.7,1011,8.1
TXN-12586,2025-01-21,CUST-0496,35,Female,Regular,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1677,7.4
TXN-11470,2025-01-21,CUST-0619,31,Male,Gold,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,1116,7.3
TXN-12333,2025-01-21,CUST-0968,38,Male,Silver,Electronics,Charger,85.78,132.44,1,132.44,85.78,46.66,606,5.4
TXN-10221,2025-01-21,CUST-0584,19,Male,Silver,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,1180,8.3
TXN-11600,2025-01-21,CUST-0465,18,Female,Regular,Beauty & Health,Toothpaste,36.38,71.18,3,213.54,109.14,104.4,738,4.8
TXN-12315,2025-01-21,CUST-0790,38,Male,Regular,Home & Garden,Plant Pot,34.48,43.76,1,43.76,34.48,9.28,1642,6.5
TXN-10316,2025-01-21,CUST-0629,25,Female,Silver,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1684,5.3
TXN-11921,2025-01-21,CUST-0836,44,Female,Regular,Beauty & Health,Vitamins,4.16,7.52,10,75.2,41.6,33.6,1188,6.1
TXN-13678,2025-01-22,CUST-0091,43,Male,Silver,Electronics,Mouse,41.17,78.14,2,156.28,82.34,73.94,1054,5.8
TXN-14148,2025-01-22,CUST-0223,38,Male,Regular,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,640,8.3
TXN-12860,2025-01-22,CUST-0009,35,Female,Regular,Groceries,Pasta,47.29,56.99,2,113.98,94.58,19.4,1129,4.9
TXN-11881,2025-01-22,CUST-0656,18,Female,Regular,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1628,7.3
TXN-13290,2025-01-22,CUST-0270,23,Female,Silver,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1096,7.9
TXN-11216,2025-01-22,CUST-0753,18,Female,Regular,Clothing,Sneakers,20.09,39.7,5,198.5,100.45,98.05,675,6.9
TXN-14520,2025-01-22,CUST-0382,27,Female,Silver,Groceries,Milk,32.13,59.75,3,179.25,96.39,82.86,908,4.7
TXN-14388,2025-01-22,CUST-0003,56,Male,Silver,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1509,5.7
TXN-10256,2025-01-22,CUST-0868,45,Female,Gold,Clothing,Socks,46.78,72.77,2,145.54,93.56,51.98,1284,7.7
TXN-14464,2025-01-22,CUST-0666,56,Female,Regular,Clothing,Jacket,3.47,6.87,3,20.61,10.41,10.2,1163,6.2
TXN-11477,2025-01-22,CUST-0402,34,Female,Regular,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1196,7.5
TXN-10441,2025-01-22,CUST-0083,26,Male,Regular,Groceries,Rice,16.47,23.64,5,118.2,82.35,35.85,473,8.1
TXN-13944,2025-01-22,CUST-0690,20,Female,Gold,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1440,7.9
TXN-12164,2025-01-22,CUST-0045,22,Male,Regular,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,1061,6.5
TXN-10448,2025-01-23,CUST-0476,18,Female,Regular,Groceries,Rice,16.47,23.64,10,236.4,164.7,71.7,463,5.4
TXN-11323,2025-01-23,CUST-0645,18,Male,Regular,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,785,6.7
TXN-10506,2025-01-23,CUST-0305,43,Female,Regular,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1718,6.3
TXN-11938,2025-01-23,CUST-0908,26,Female,Regular,Groceries,Rice,16.47,23.64,10,236.4,164.7,71.7,337,5.3
TXN-14070,2025-01-23,CUST-0122,50,Male,Regular,Groceries,Milk,32.13,59.75,2,119.5,64.26,55.24,948,5.9
TXN-13380,2025-01-23,CUST-0951,43,Male,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1494,6.1
TXN-11174,2025-01-23,CUST-0862,18,Male,Silver,Clothing,T-Shirt,49.29,89.1,2,178.2,98.58,79.62,614,6.4
TXN-10929,2025-01-23,CUST-0830,22,Female,Gold,Electronics,Smartwatch,34.96,50.62,2,101.24,69.92,31.32,946,8.0
TXN-11061,2025-01-23,CUST-0113,21,Male,Regular,Groceries,Eggs,28.33,56.24,2,112.48,56.66,55.82,1622,7.9
TXN-13397,2025-01-23,CUST-0229,20,Male,Regular,Clothing,Jeans,45.05,74.05,4,296.2,180.2,116.0,1461,7.4
TXN-13405,2025-01-23,CUST-0957,18,Female,Silver,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,455,5.1
TXN-13923,2025-01-23,CUST-0755,40,Female,Regular,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,698,5.0
TXN-13317,2025-01-23,CUST-0907,31,Female,Silver,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1085,7.5
TXN-13293,2025-01-23,CUST-0555,26,Male,Regular,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1633,5.2
TXN-14308,2025-01-23,CUST-0257,18,Female,Regular,Home & Garden,Lamp,30.34,59.03,3,177.09,91.02,86.07,617,5.1
TXN-14170,2025-01-23,CUST-0388,44,Female,Regular,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,574,7.7
TXN-11106,2025-01-24,CUST-0846,42,Male,Silver,Home & Garden,Mug,5.57,9.8,4,39.2,22.28,16.92,827,6.8
TXN-14485,2025-01-24,CUST-0703,18,Male,Silver,Groceries,Chicken,14.09,25.57,5,127.85,70.45,57.4,1649,6.7
TXN-12188,2025-01-24,CUST-0379,27,Male,Silver,Beauty & Health,Vitamins,4.16,7.52,2,15.04,8.32,6.72,1161,5.8
TXN-14103,2025-01-24,CUST-0854,30,Male,Silver,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1395,5.3
TXN-11448,2025-01-24,CUST-0838,28,Female,Regular,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1740,4.3
TXN-12103,2025-01-24,CUST-0907,18,Male,Regular,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1696,7.6
TXN-14574,2025-01-24,CUST-0859,28,Male,Regular,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,650,7.6
TXN-11529,2025-01-24,CUST-0103,29,Female,Regular,Groceries,Cereal,40.44,66.69,2,133.38,80.88,52.5,647,4.5
TXN-10960,2025-01-24,CUST-0240,39,Female,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1243,6.9
TXN-13616,2025-01-24,CUST-0171,39,Male,Regular,Groceries,Bread,45.02,60.28,10,602.8,450.2,152.6,679,8.5
TXN-14089,2025-01-24,CUST-0147,41,Female,Regular,Home & Garden,Towel,36.45,51.3,1,51.3,36.45,14.85,692,8.2
TXN-13203,2025-01-24,CUST-0634,40,Male,Regular,Groceries,Bread,45.02,60.28,1,60.28,45.02,15.26,750,4.5
TXN-10120,2025-01-24,CUST-0398,42,Female,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1760,7.0
TXN-12784,2025-01-24,CUST-0788,47,Male,Regular,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1148,6.6
TXN-12996,2025-01-24,CUST-0469,44,Male,Silver,Groceries,Milk,32.13,59.75,3,179.25,96.39,82.86,1002,4.4
TXN-13880,2025-01-24,CUST-0207,27,Female,Regular,Electronics,Smartwatch,34.96,50.62,2,101.24,69.92,31.32,724,5.0
TXN-14824,2025-01-25,CUST-0943,37,Female,Silver,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,527,4.6
TXN-13298,2025-01-25,CUST-0181,30,Female,Silver,Groceries,Cereal,40.44,66.69,2,133.38,80.88,52.5,509,7.3
TXN-14290,2025-01-25,CUST-0551,31,Female,Regular,Electronics,USB Drive,123.53,158.32,4,633.28,494.12,139.16,1432,8.1
TXN-12232,2025-01-25,CUST-0783,54,Female,Silver,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1190,6.9
TXN-12523,2025-01-25,CUST-0778,43,Female,Silver,Beauty & Health,Lotion,8.66,15.35,1,15.35,8.66,6.69,988,6.3
TXN-13825,2025-01-25,CUST-0282,44,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1053,6.6
TXN-13284,2025-01-25,CUST-0217,48,Male,Silver,Electronics,Headphones,49.93,84.43,4,337.72,199.72,138.0,1103,8.6
TXN-12998,2025-01-25,CUST-0732,43,Male,Regular,Groceries,Rice,16.47,23.64,2,47.28,32.94,14.34,265,4.6
TXN-13814,2025-01-25,CUST-0526,31,Female,Silver,Clothing,Jeans,45.05,74.05,3,222.15,135.15,87.0,1413,3.8
TXN-10822,2025-01-25,CUST-0308,21,Female,Regular,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1785,8.3
TXN-13566,2025-01-25,CUST-0568,46,Male,Regular,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1566,4.9
TXN-12634,2025-01-25,CUST-0493,45,Male,Regular,Clothing,Sneakers,20.09,39.7,3,119.1,60.27,58.83,599,6.8
TXN-13630,2025-01-25,CUST-0037,37,Male,Regular,Electronics,Smartwatch,34.96,50.62,4,202.48,139.84,62.64,746,5.6
TXN-12317,2025-01-25,CUST-0908,37,Male,Gold,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1183,5.8
TXN-13609,2025-01-25,CUST-0369,46,Male,Regular,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,540,5.3
TXN-10724,2025-01-25,CUST-0343,18,Male,Regular,Groceries,Cereal,40.44,66.69,5,333.45,202.2,131.25,723,7.6
TXN-11688,2025-01-25,CUST-0247,43,Female,Regular,Electronics,Headphones,49.93,84.43,4,337.72,199.72,138.0,1219,4.6
TXN-12362,2025-01-25,CUST-0828,46,Male,Regular,Groceries,Eggs,28.33,56.24,10,562.4,283.3,279.1,1522,8.5
TXN-12022,2025-01-25,CUST-0774,49,Male,Regular,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,861,3.9
TXN-12093,2025-01-25,CUST-0625,44,Male,Regular,Groceries,Cereal,40.44,66.69,1,66.69,40.44,26.25,616,6.3
TXN-11293,2025-01-25,CUST-0901,18,Male,Silver,Home & Garden,Mug,5.57,9.8,2,19.6,11.14,8.46,799,7.7
TXN-11007,2025-01-26,CUST-0225,29,Female,Regular,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,912,5.7
TXN-12154,2025-01-26,CUST-0226,22,Male,Silver,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,632,5.5
TXN-10957,2025-01-26,CUST-0603,36,Male,Silver,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1239,8.4
TXN-11217,2025-01-26,CUST-0084,20,Other,Silver,Home & Garden,Towel,36.45,51.3,1,51.3,36.45,14.85,900,4.6
TXN-14741,2025-01-26,CUST-0824,31,Male,Silver,Electronics,Mouse,41.17,78.14,4,312.56,164.68,147.88,979,6.8
TXN-13688,2025-01-26,CUST-0985,18,Male,Silver,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1139,4.6
TXN-10226,2025-01-26,CUST-0992,18,Male,Silver,Clothing,Socks,46.78,72.77,3,218.31,140.34,77.97,1287,6.1
TXN-10262,2025-01-26,CUST-0583,29,Male,Gold,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1912,7.7
TXN-14605,2025-01-26,CUST-0954,40,Female,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,722,3.1
TXN-10844,2025-01-26,CUST-0683,18,Female,Regular,Groceries,Cereal,40.44,66.69,2,133.38,80.88,52.5,700,5.9
TXN-13398,2025-01-26,CUST-0829,38,Female,Regular,Beauty & Health,Soap,11.95,23.02,2,46.04,23.9,22.14,905,5.5
TXN-13025,2025-01-26,CUST-0981,41,Male,Silver,Groceries,Rice,16.47,23.64,10,236.4,164.7,71.7,254,4.2
TXN-13135,2025-01-26,CUST-0706,44,Female,Regular,Groceries,Eggs,28.33,56.24,2,112.48,56.66,55.82,1475,4.1
TXN-14418,2025-01-26,CUST-0071,29,Female,Silver,Beauty & Health,Toothpaste,36.38,71.18,1,71.18,36.38,34.8,527,8.4
TXN-13056,2025-01-26,CUST-0616,37,Female,Regular,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,672,5.2
TXN-14088,2025-01-26,CUST-0336,44,Male,Regular,Clothing,Jacket,3.47,6.87,1,6.87,3.47,3.4,1191,5.5
TXN-10289,2025-01-27,CUST-0269,47,Male,Regular,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,760,7.3
TXN-12489,2025-01-27,CUST-0919,23,Female,Regular,Groceries,Cereal,40.44,66.69,3,200.07,121.32,78.75,593,5.9
TXN-11032,2025-01-27,CUST-0684,26,Male,Gold,Clothing,Socks,46.78,72.77,10,727.7,467.8,259.9,1228,8.7
TXN-14123,2025-01-27,CUST-0074,36,Male,Regular,Beauty & Health,Toothpaste,36.38,71.18,4,284.72,145.52,139.2,539,7.1
TXN-11842,2025-01-27,CUST-0638,33,Male,Regular,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,870,3.8
TXN-11487,2025-01-27,CUST-0947,44,Male,Regular,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1192,5.6
TXN-10093,2025-01-27,CUST-0501,55,Female,Regular,Groceries,Chicken,14.09,25.57,2,51.14,28.18,22.96,1919,5.3
TXN-12058,2025-01-27,CUST-0868,28,Female,Gold,Groceries,Rice,16.47,23.64,5,118.2,82.35,35.85,328,7.1
TXN-10071,2025-01-27,CUST-0797,37,Female,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1349,7.0
TXN-10351,2025-01-27,CUST-0570,30,Female,Regular,Home & Garden,Plant Pot,34.48,43.76,3,131.28,103.44,27.84,1808,5.0
TXN-13848,2025-01-27,CUST-0371,44,Male,Gold,Beauty & Health,Soap,11.95,23.02,4,92.08,47.8,44.28,881,10.0
TXN-13565,2025-01-27,CUST-0424,33,Female,Gold,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1567,8.6
TXN-12061,2025-01-28,CUST-0483,56,Male,Regular,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,825,7.0
TXN-13221,2025-01-28,CUST-0499,25,Male,Regular,Groceries,Pasta,47.29,56.99,2,113.98,94.58,19.4,1098,6.5
TXN-10797,2025-01-28,CUST-0680,39,Male,Silver,Beauty & Health,Toothpaste,36.38,71.18,1,71.18,36.38,34.8,800,6.0
TXN-11472,2025-01-28,CUST-0021,39,Female,Silver,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,1021,7.5
TXN-10032,2025-01-28,CUST-0435,34,Male,Regular,Home & Garden,Bed Sheets,41.27,74.29,2,148.58,82.54,66.04,1853,5.9
TXN-14812,2025-01-28,CUST-0577,19,Female,Regular,Groceries,Eggs,28.33,56.24,2,112.48,56.66,55.82,1356,6.2
TXN-10578,2025-01-28,CUST-0469,18,Female,Silver,Groceries,Cereal,40.44,66.69,4,266.76,161.76,105.0,735,4.9
TXN-13038,2025-01-28,CUST-0875,36,Female,Regular,Groceries,Chicken,14.09,25.57,5,127.85,70.45,57.4,1751,4.8
TXN-11571,2025-01-28,CUST-0963,29,Male,Regular,Clothing,Jacket,3.47,6.87,1,6.87,3.47,3.4,1435,5.8
TXN-10158,2025-01-28,CUST-0841,28,Male,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1293,7.4
TXN-14228,2025-01-28,CUST-0525,46,Male,Silver,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1525,7.9
TXN-11595,2025-01-28,CUST-0287,23,Male,Regular,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,585,4.1
TXN-11281,2025-01-28,CUST-0626,31,Male,Silver,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,1128,3.7
TXN-14745,2025-01-28,CUST-0569,57,Female,Silver,Beauty & Health,Lotion,8.66,15.35,1,15.35,8.66,6.69,891,5.2
